# id, point_a.x, point_a.y, point_b.x, point_b.y, point_c.x, point_c.y, point_d.x, point_d.y
1001,1.7054,-0.84095,1.7054,-0.83071,1.7155,-0.83071,1.7155,-0.84095
1002,1.7155,-0.84095,1.7155,-0.83071,1.7256,-0.83071,1.7256,-0.84095
1003,1.7256,-0.84095,1.7256,-0.83071,1.7357,-0.83071,1.7357,-0.84095
1004,1.7357,-0.84095,1.7357,-0.83071,1.7457,-0.83071,1.7457,-0.84095
1005,1.7457,-0.84095,1.7457,-0.83071,1.7558,-0.83071,1.7558,-0.84095
1006,1.2419,-0.83071,1.2419,-0.82048,1.2519,-0.82048,1.2519,-0.83071
1007,1.2519,-0.83071,1.2519,-0.82048,1.262,-0.82048,1.262,-0.83071
1008,1.262,-0.83071,1.262,-0.82048,1.2721,-0.82048,1.2721,-0.83071
1009,1.2721,-0.83071,1.2721,-0.82048,1.2822,-0.82048,1.2822,-0.83071
1010,1.2822,-0.83071,1.2822,-0.82048,1.2922,-0.82048,1.2922,-0.83071
1011,1.2922,-0.83071,1.2922,-0.82048,1.3023,-0.82048,1.3023,-0.83071
1012,1.3023,-0.83071,1.3023,-0.82048,1.3124,-0.82048,1.3124,-0.83071
1013,1.3124,-0.83071,1.3124,-0.82048,1.3225,-0.82048,1.3225,-0.83071
1014,1.3225,-0.83071,1.3225,-0.82048,1.3326,-0.82048,1.3326,-0.83071
1015,1.3326,-0.83071,1.3326,-0.82048,1.3426,-0.82048,1.3426,-0.83071
1016,1.3426,-0.83071,1.3426,-0.82048,1.3527,-0.82048,1.3527,-0.83071
1017,1.3527,-0.83071,1.3527,-0.82048,1.3628,-0.82048,1.3628,-0.83071
1018,1.3628,-0.83071,1.3628,-0.82048,1.3729,-0.82048,1.3729,-0.83071
1019,1.3729,-0.83071,1.3729,-0.82048,1.3829,-0.82048,1.3829,-0.83071
1020,1.3829,-0.83071,1.3829,-0.82048,1.393,-0.82048,1.393,-0.83071
1021,1.393,-0.83071,1.393,-0.82048,1.4031,-0.82048,1.4031,-0.83071
1022,1.4031,-0.83071,1.4031,-0.82048,1.4132,-0.82048,1.4132,-0.83071
1023,1.4132,-0.83071,1.4132,-0.82048,1.4233,-0.82048,1.4233,-0.83071
1024,1.4233,-0.83071,1.4233,-0.82048,1.4333,-0.82048,1.4333,-0.83071
1025,1.4333,-0.83071,1.4333,-0.82048,1.4434,-0.82048,1.4434,-0.83071
1026,1.4434,-0.83071,1.4434,-0.82048,1.4535,-0.82048,1.4535,-0.83071
1027,1.4535,-0.83071,1.4535,-0.82048,1.4636,-0.82048,1.4636,-0.83071
1028,1.4636,-0.83071,1.4636,-0.82048,1.4736,-0.82048,1.4736,-0.83071
1029,1.4736,-0.83071,1.4736,-0.82048,1.4837,-0.82048,1.4837,-0.83071
1030,1.4837,-0.83071,1.4837,-0.82048,1.4938,-0.82048,1.4938,-0.83071
1031,1.4938,-0.83071,1.4938,-0.82048,1.5039,-0.82048,1.5039,-0.83071
1032,1.5039,-0.83071,1.5039,-0.82048,1.514,-0.82048,1.514,-0.83071
1033,1.514,-0.83071,1.514,-0.82048,1.524,-0.82048,1.524,-0.83071
1034,1.524,-0.83071,1.524,-0.82048,1.5341,-0.82048,1.5341,-0.83071
1035,1.5341,-0.83071,1.5341,-0.82048,1.5442,-0.82048,1.5442,-0.83071
1036,1.5442,-0.83071,1.5442,-0.82048,1.5543,-0.82048,1.5543,-0.83071
1037,1.5543,-0.83071,1.5543,-0.82048,1.5643,-0.82048,1.5643,-0.83071
1038,1.5643,-0.83071,1.5643,-0.82048,1.5744,-0.82048,1.5744,-0.83071
1039,1.5744,-0.83071,1.5744,-0.82048,1.5845,-0.82048,1.5845,-0.83071
1040,1.5845,-0.83071,1.5845,-0.82048,1.5946,-0.82048,1.5946,-0.83071
1041,1.5946,-0.83071,1.5946,-0.82048,1.6047,-0.82048,1.6047,-0.83071
1042,1.6047,-0.83071,1.6047,-0.82048,1.6147,-0.82048,1.6147,-0.83071
1043,1.6147,-0.83071,1.6147,-0.82048,1.6248,-0.82048,1.6248,-0.83071
1044,1.6248,-0.83071,1.6248,-0.82048,1.6349,-0.82048,1.6349,-0.83071
1045,1.6349,-0.83071,1.6349,-0.82048,1.645,-0.82048,1.645,-0.83071
1046,1.645,-0.83071,1.645,-0.82048,1.655,-0.82048,1.655,-0.83071
1047,1.655,-0.83071,1.655,-0.82048,1.6651,-0.82048,1.6651,-0.83071
1048,1.6651,-0.83071,1.6651,-0.82048,1.6752,-0.82048,1.6752,-0.83071
1049,1.6752,-0.83071,1.6752,-0.82048,1.6853,-0.82048,1.6853,-0.83071
1050,1.6853,-0.83071,1.6853,-0.82048,1.6953,-0.82048,1.6953,-0.83071
1051,1.6953,-0.83071,1.6953,-0.82048,1.7054,-0.82048,1.7054,-0.83071
1052,1.7054,-0.83071,1.7054,-0.82048,1.7155,-0.82048,1.7155,-0.83071
1053,1.7155,-0.83071,1.7155,-0.82048,1.7256,-0.82048,1.7256,-0.83071
1054,1.7256,-0.83071,1.7256,-0.82048,1.7357,-0.82048,1.7357,-0.83071
1055,1.7357,-0.83071,1.7357,-0.82048,1.7457,-0.82048,1.7457,-0.83071
1056,1.7457,-0.83071,1.7457,-0.82048,1.7558,-0.82048,1.7558,-0.83071
1057,1.2318,-0.82048,1.2318,-0.81024,1.2419,-0.81024,1.2419,-0.82048
1058,1.2419,-0.82048,1.2419,-0.81024,1.2519,-0.81024,1.2519,-0.82048
1059,1.2519,-0.82048,1.2519,-0.81024,1.262,-0.81024,1.262,-0.82048
1060,1.262,-0.82048,1.262,-0.81024,1.2721,-0.81024,1.2721,-0.82048
1061,1.2721,-0.82048,1.2721,-0.81024,1.2822,-0.81024,1.2822,-0.82048
1062,1.2822,-0.82048,1.2822,-0.81024,1.2922,-0.81024,1.2922,-0.82048
1063,1.2922,-0.82048,1.2922,-0.81024,1.3023,-0.81024,1.3023,-0.82048
1064,1.3023,-0.82048,1.3023,-0.81024,1.3124,-0.81024,1.3124,-0.82048
1065,1.3124,-0.82048,1.3124,-0.81024,1.3225,-0.81024,1.3225,-0.82048
1066,1.3225,-0.82048,1.3225,-0.81024,1.3326,-0.81024,1.3326,-0.82048
1067,1.3326,-0.82048,1.3326,-0.81024,1.3426,-0.81024,1.3426,-0.82048
1068,1.3426,-0.82048,1.3426,-0.81024,1.3527,-0.81024,1.3527,-0.82048
1069,1.3527,-0.82048,1.3527,-0.81024,1.3628,-0.81024,1.3628,-0.82048
1070,1.3628,-0.82048,1.3628,-0.81024,1.3729,-0.81024,1.3729,-0.82048
1071,1.3729,-0.82048,1.3729,-0.81024,1.3829,-0.81024,1.3829,-0.82048
1072,1.3829,-0.82048,1.3829,-0.81024,1.393,-0.81024,1.393,-0.82048
1073,1.393,-0.82048,1.393,-0.81024,1.4031,-0.81024,1.4031,-0.82048
1074,1.4031,-0.82048,1.4031,-0.81024,1.4132,-0.81024,1.4132,-0.82048
1075,1.4132,-0.82048,1.4132,-0.81024,1.4233,-0.81024,1.4233,-0.82048
1076,1.4233,-0.82048,1.4233,-0.81024,1.4333,-0.81024,1.4333,-0.82048
1077,1.4333,-0.82048,1.4333,-0.81024,1.4434,-0.81024,1.4434,-0.82048
1078,1.4434,-0.82048,1.4434,-0.81024,1.4535,-0.81024,1.4535,-0.82048
1079,1.4535,-0.82048,1.4535,-0.81024,1.4636,-0.81024,1.4636,-0.82048
1080,1.4636,-0.82048,1.4636,-0.81024,1.4736,-0.81024,1.4736,-0.82048
1081,1.4736,-0.82048,1.4736,-0.81024,1.4837,-0.81024,1.4837,-0.82048
1082,1.4837,-0.82048,1.4837,-0.81024,1.4938,-0.81024,1.4938,-0.82048
1083,1.4938,-0.82048,1.4938,-0.81024,1.5039,-0.81024,1.5039,-0.82048
1084,1.5039,-0.82048,1.5039,-0.81024,1.514,-0.81024,1.514,-0.82048
1085,1.514,-0.82048,1.514,-0.81024,1.524,-0.81024,1.524,-0.82048
1086,1.524,-0.82048,1.524,-0.81024,1.5341,-0.81024,1.5341,-0.82048
1087,1.5341,-0.82048,1.5341,-0.81024,1.5442,-0.81024,1.5442,-0.82048
1088,1.5442,-0.82048,1.5442,-0.81024,1.5543,-0.81024,1.5543,-0.82048
1089,1.5543,-0.82048,1.5543,-0.81024,1.5643,-0.81024,1.5643,-0.82048
1090,1.5643,-0.82048,1.5643,-0.81024,1.5744,-0.81024,1.5744,-0.82048
1091,1.5744,-0.82048,1.5744,-0.81024,1.5845,-0.81024,1.5845,-0.82048
1092,1.5845,-0.82048,1.5845,-0.81024,1.5946,-0.81024,1.5946,-0.82048
1093,1.5946,-0.82048,1.5946,-0.81024,1.6047,-0.81024,1.6047,-0.82048
1094,1.6047,-0.82048,1.6047,-0.81024,1.6147,-0.81024,1.6147,-0.82048
1095,1.6147,-0.82048,1.6147,-0.81024,1.6248,-0.81024,1.6248,-0.82048
1096,1.6248,-0.82048,1.6248,-0.81024,1.6349,-0.81024,1.6349,-0.82048
1097,1.6349,-0.82048,1.6349,-0.81024,1.645,-0.81024,1.645,-0.82048
1098,1.645,-0.82048,1.645,-0.81024,1.655,-0.81024,1.655,-0.82048
1099,1.655,-0.82048,1.655,-0.81024,1.6651,-0.81024,1.6651,-0.82048
1100,1.6651,-0.82048,1.6651,-0.81024,1.6752,-0.81024,1.6752,-0.82048
1101,1.6752,-0.82048,1.6752,-0.81024,1.6853,-0.81024,1.6853,-0.82048
1102,1.6853,-0.82048,1.6853,-0.81024,1.6953,-0.81024,1.6953,-0.82048
1103,1.6953,-0.82048,1.6953,-0.81024,1.7054,-0.81024,1.7054,-0.82048
1104,1.7054,-0.82048,1.7054,-0.81024,1.7155,-0.81024,1.7155,-0.82048
1105,1.7155,-0.82048,1.7155,-0.81024,1.7256,-0.81024,1.7256,-0.82048
1106,1.7256,-0.82048,1.7256,-0.81024,1.7357,-0.81024,1.7357,-0.82048
1107,1.7357,-0.82048,1.7357,-0.81024,1.7457,-0.81024,1.7457,-0.82048
1108,1.7457,-0.82048,1.7457,-0.81024,1.7558,-0.81024,1.7558,-0.82048
1109,1.7558,-0.82048,1.7558,-0.81024,1.7659,-0.81024,1.7659,-0.82048
1110,1.2318,-0.81024,1.2318,-0.8,1.2419,-0.8,1.2419,-0.81024
1111,1.2419,-0.81024,1.2419,-0.8,1.2519,-0.8,1.2519,-0.81024
1112,1.2519,-0.81024,1.2519,-0.8,1.262,-0.8,1.262,-0.81024
1113,1.262,-0.81024,1.262,-0.8,1.2721,-0.8,1.2721,-0.81024
1114,1.2721,-0.81024,1.2721,-0.8,1.2822,-0.8,1.2822,-0.81024
1115,1.2822,-0.81024,1.2822,-0.8,1.2922,-0.8,1.2922,-0.81024
1116,1.2922,-0.81024,1.2922,-0.8,1.3023,-0.8,1.3023,-0.81024
1117,1.3023,-0.81024,1.3023,-0.8,1.3124,-0.8,1.3124,-0.81024
1118,1.3124,-0.81024,1.3124,-0.8,1.3225,-0.8,1.3225,-0.81024
1119,1.3225,-0.81024,1.3225,-0.8,1.3326,-0.8,1.3326,-0.81024
1120,1.3326,-0.81024,1.3326,-0.8,1.3426,-0.8,1.3426,-0.81024
1121,1.3426,-0.81024,1.3426,-0.8,1.3527,-0.8,1.3527,-0.81024
1122,1.3527,-0.81024,1.3527,-0.8,1.3628,-0.8,1.3628,-0.81024
1123,1.3628,-0.81024,1.3628,-0.8,1.3729,-0.8,1.3729,-0.81024
1124,1.3729,-0.81024,1.3729,-0.8,1.3829,-0.8,1.3829,-0.81024
1125,1.3829,-0.81024,1.3829,-0.8,1.393,-0.8,1.393,-0.81024
1126,1.393,-0.81024,1.393,-0.8,1.4031,-0.8,1.4031,-0.81024
1127,1.4031,-0.81024,1.4031,-0.8,1.4132,-0.8,1.4132,-0.81024
1128,1.4132,-0.81024,1.4132,-0.8,1.4233,-0.8,1.4233,-0.81024
1129,1.4233,-0.81024,1.4233,-0.8,1.4333,-0.8,1.4333,-0.81024
1130,1.4333,-0.81024,1.4333,-0.8,1.4434,-0.8,1.4434,-0.81024
1131,1.4434,-0.81024,1.4434,-0.8,1.4535,-0.8,1.4535,-0.81024
1132,1.4535,-0.81024,1.4535,-0.8,1.4636,-0.8,1.4636,-0.81024
1133,1.4636,-0.81024,1.4636,-0.8,1.4736,-0.8,1.4736,-0.81024
1134,1.4736,-0.81024,1.4736,-0.8,1.4837,-0.8,1.4837,-0.81024
1135,1.4837,-0.81024,1.4837,-0.8,1.4938,-0.8,1.4938,-0.81024
1136,1.4938,-0.81024,1.4938,-0.8,1.5039,-0.8,1.5039,-0.81024
1137,1.5039,-0.81024,1.5039,-0.8,1.514,-0.8,1.514,-0.81024
1138,1.514,-0.81024,1.514,-0.8,1.524,-0.8,1.524,-0.81024
1139,1.524,-0.81024,1.524,-0.8,1.5341,-0.8,1.5341,-0.81024
1140,1.5341,-0.81024,1.5341,-0.8,1.5442,-0.8,1.5442,-0.81024
1141,1.5442,-0.81024,1.5442,-0.8,1.5543,-0.8,1.5543,-0.81024
1142,1.5543,-0.81024,1.5543,-0.8,1.5643,-0.8,1.5643,-0.81024
1143,1.5643,-0.81024,1.5643,-0.8,1.5744,-0.8,1.5744,-0.81024
1144,1.5744,-0.81024,1.5744,-0.8,1.5845,-0.8,1.5845,-0.81024
1145,1.5845,-0.81024,1.5845,-0.8,1.5946,-0.8,1.5946,-0.81024
1146,1.5946,-0.81024,1.5946,-0.8,1.6047,-0.8,1.6047,-0.81024
1147,1.6047,-0.81024,1.6047,-0.8,1.6147,-0.8,1.6147,-0.81024
1148,1.6147,-0.81024,1.6147,-0.8,1.6248,-0.8,1.6248,-0.81024
1149,1.6248,-0.81024,1.6248,-0.8,1.6349,-0.8,1.6349,-0.81024
1150,1.6349,-0.81024,1.6349,-0.8,1.645,-0.8,1.645,-0.81024
1151,1.645,-0.81024,1.645,-0.8,1.655,-0.8,1.655,-0.81024
1152,1.655,-0.81024,1.655,-0.8,1.6651,-0.8,1.6651,-0.81024
1153,1.6651,-0.81024,1.6651,-0.8,1.6752,-0.8,1.6752,-0.81024
1154,1.6752,-0.81024,1.6752,-0.8,1.6853,-0.8,1.6853,-0.81024
1155,1.6853,-0.81024,1.6853,-0.8,1.6953,-0.8,1.6953,-0.81024
1156,1.6953,-0.81024,1.6953,-0.8,1.7054,-0.8,1.7054,-0.81024
1157,1.7054,-0.81024,1.7054,-0.8,1.7155,-0.8,1.7155,-0.81024
1158,1.7155,-0.81024,1.7155,-0.8,1.7256,-0.8,1.7256,-0.81024
1159,1.7256,-0.81024,1.7256,-0.8,1.7357,-0.8,1.7357,-0.81024
1160,1.7357,-0.81024,1.7357,-0.8,1.7457,-0.8,1.7457,-0.81024
1161,1.7457,-0.81024,1.7457,-0.8,1.7558,-0.8,1.7558,-0.81024
1162,1.7558,-0.81024,1.7558,-0.8,1.7659,-0.8,1.7659,-0.81024
1163,1.2031,-0.8,1.2031,-0.7799,1.2234,-0.7799,1.2234,-0.8
1164,1.2234,-0.8,1.2234,-0.7799,1.2437,-0.7799,1.2437,-0.8
1165,1.2437,-0.8,1.2437,-0.7799,1.2641,-0.7799,1.2641,-0.8
1166,1.2641,-0.8,1.2641,-0.7799,1.2844,-0.7799,1.2844,-0.8
1167,1.2844,-0.8,1.2844,-0.7799,1.3047,-0.7799,1.3047,-0.8
1168,1.3047,-0.8,1.3047,-0.7799,1.325,-0.7799,1.325,-0.8
1169,1.325,-0.8,1.325,-0.7799,1.3453,-0.7799,1.3453,-0.8
1170,1.3453,-0.8,1.3453,-0.7799,1.3656,-0.7799,1.3656,-0.8
1171,1.3656,-0.8,1.3656,-0.7799,1.3859,-0.7799,1.3859,-0.8
1172,1.3859,-0.8,1.3859,-0.7799,1.4062,-0.7799,1.4062,-0.8
1173,1.4062,-0.8,1.4062,-0.7799,1.4266,-0.7799,1.4266,-0.8
1174,1.4266,-0.8,1.4266,-0.7799,1.4469,-0.7799,1.4469,-0.8
1175,1.4469,-0.8,1.4469,-0.7799,1.4672,-0.7799,1.4672,-0.8
1176,1.4672,-0.8,1.4672,-0.7799,1.4875,-0.7799,1.4875,-0.8
1177,1.4875,-0.8,1.4875,-0.7799,1.5078,-0.7799,1.5078,-0.8
1178,1.5078,-0.8,1.5078,-0.7799,1.5281,-0.7799,1.5281,-0.8
1179,1.5281,-0.8,1.5281,-0.7799,1.5484,-0.7799,1.5484,-0.8
1180,1.5484,-0.8,1.5484,-0.7799,1.5687,-0.7799,1.5687,-0.8
1181,1.5687,-0.8,1.5687,-0.7799,1.5891,-0.7799,1.5891,-0.8
1182,1.5891,-0.8,1.5891,-0.7799,1.6094,-0.7799,1.6094,-0.8
1183,1.6094,-0.8,1.6094,-0.7799,1.6297,-0.7799,1.6297,-0.8
1184,1.6297,-0.8,1.6297,-0.7799,1.65,-0.7799,1.65,-0.8
1185,1.65,-0.8,1.65,-0.7799,1.6703,-0.7799,1.6703,-0.8
1186,1.6703,-0.8,1.6703,-0.7799,1.6906,-0.7799,1.6906,-0.8
1187,1.6906,-0.8,1.6906,-0.7799,1.7109,-0.7799,1.7109,-0.8
1188,1.7109,-0.8,1.7109,-0.7799,1.7312,-0.7799,1.7312,-0.8
1189,1.7312,-0.8,1.7312,-0.7799,1.7516,-0.7799,1.7516,-0.8
1190,1.7516,-0.8,1.7516,-0.7799,1.7719,-0.7799,1.7719,-0.8
1191,1.7719,-0.8,1.7719,-0.7799,1.7922,-0.7799,1.7922,-0.8
1192,1.2031,-0.7799,1.2031,-0.7598,1.2234,-0.7598,1.2234,-0.7799
1193,1.2234,-0.7799,1.2234,-0.7598,1.2437,-0.7598,1.2437,-0.7799
1194,1.2437,-0.7799,1.2437,-0.7598,1.2641,-0.7598,1.2641,-0.7799
1195,1.2641,-0.7799,1.2641,-0.7598,1.2844,-0.7598,1.2844,-0.7799
1196,1.2844,-0.7799,1.2844,-0.7598,1.3047,-0.7598,1.3047,-0.7799
1197,1.3047,-0.7799,1.3047,-0.7598,1.325,-0.7598,1.325,-0.7799
1198,1.325,-0.7799,1.325,-0.7598,1.3453,-0.7598,1.3453,-0.7799
1199,1.3453,-0.7799,1.3453,-0.7598,1.3656,-0.7598,1.3656,-0.7799
1200,1.3656,-0.7799,1.3656,-0.7598,1.3859,-0.7598,1.3859,-0.7799
1201,1.3859,-0.7799,1.3859,-0.7598,1.4062,-0.7598,1.4062,-0.7799
1202,1.4062,-0.7799,1.4062,-0.7598,1.4266,-0.7598,1.4266,-0.7799
1203,1.4266,-0.7799,1.4266,-0.7598,1.4469,-0.7598,1.4469,-0.7799
1204,1.4469,-0.7799,1.4469,-0.7598,1.4672,-0.7598,1.4672,-0.7799
1205,1.4672,-0.7799,1.4672,-0.7598,1.4875,-0.7598,1.4875,-0.7799
1206,1.4875,-0.7799,1.4875,-0.7598,1.5078,-0.7598,1.5078,-0.7799
1207,1.5078,-0.7799,1.5078,-0.7598,1.5281,-0.7598,1.5281,-0.7799
1208,1.5281,-0.7799,1.5281,-0.7598,1.5484,-0.7598,1.5484,-0.7799
1209,1.5484,-0.7799,1.5484,-0.7598,1.5687,-0.7598,1.5687,-0.7799
1210,1.5687,-0.7799,1.5687,-0.7598,1.5891,-0.7598,1.5891,-0.7799
1211,1.5891,-0.7799,1.5891,-0.7598,1.6094,-0.7598,1.6094,-0.7799
1212,1.6094,-0.7799,1.6094,-0.7598,1.6297,-0.7598,1.6297,-0.7799
1213,1.6297,-0.7799,1.6297,-0.7598,1.65,-0.7598,1.65,-0.7799
1214,1.65,-0.7799,1.65,-0.7598,1.6703,-0.7598,1.6703,-0.7799
1215,1.6703,-0.7799,1.6703,-0.7598,1.6906,-0.7598,1.6906,-0.7799
1216,1.6906,-0.7799,1.6906,-0.7598,1.7109,-0.7598,1.7109,-0.7799
1217,1.7109,-0.7799,1.7109,-0.7598,1.7312,-0.7598,1.7312,-0.7799
1218,1.7312,-0.7799,1.7312,-0.7598,1.7516,-0.7598,1.7516,-0.7799
1219,1.7516,-0.7799,1.7516,-0.7598,1.7719,-0.7598,1.7719,-0.7799
1220,1.7719,-0.7799,1.7719,-0.7598,1.7922,-0.7598,1.7922,-0.7799
1221,1.1828,-0.7598,1.1828,-0.73969,1.2031,-0.73969,1.2031,-0.7598
1222,1.2031,-0.7598,1.2031,-0.73969,1.2234,-0.73969,1.2234,-0.7598
1223,1.2234,-0.7598,1.2234,-0.73969,1.2437,-0.73969,1.2437,-0.7598
1224,1.2437,-0.7598,1.2437,-0.73969,1.2641,-0.73969,1.2641,-0.7598
1225,1.2641,-0.7598,1.2641,-0.73969,1.2844,-0.73969,1.2844,-0.7598
1226,1.2844,-0.7598,1.2844,-0.73969,1.3047,-0.73969,1.3047,-0.7598
1227,1.3047,-0.7598,1.3047,-0.73969,1.325,-0.73969,1.325,-0.7598
1228,1.325,-0.7598,1.325,-0.73969,1.3453,-0.73969,1.3453,-0.7598
1229,1.3453,-0.7598,1.3453,-0.73969,1.3656,-0.73969,1.3656,-0.7598
1230,1.3656,-0.7598,1.3656,-0.73969,1.3859,-0.73969,1.3859,-0.7598
1231,1.3859,-0.7598,1.3859,-0.73969,1.4062,-0.73969,1.4062,-0.7598
1232,1.4062,-0.7598,1.4062,-0.73969,1.4266,-0.73969,1.4266,-0.7598
1233,1.4266,-0.7598,1.4266,-0.73969,1.4469,-0.73969,1.4469,-0.7598
1234,1.4469,-0.7598,1.4469,-0.73969,1.4672,-0.73969,1.4672,-0.7598
1235,1.4672,-0.7598,1.4672,-0.73969,1.4875,-0.73969,1.4875,-0.7598
1236,1.4875,-0.7598,1.4875,-0.73969,1.5078,-0.73969,1.5078,-0.7598
1237,1.5078,-0.7598,1.5078,-0.73969,1.5281,-0.73969,1.5281,-0.7598
1238,1.5281,-0.7598,1.5281,-0.73969,1.5484,-0.73969,1.5484,-0.7598
1239,1.5484,-0.7598,1.5484,-0.73969,1.5687,-0.73969,1.5687,-0.7598
1240,1.5687,-0.7598,1.5687,-0.73969,1.5891,-0.73969,1.5891,-0.7598
1241,1.5891,-0.7598,1.5891,-0.73969,1.6094,-0.73969,1.6094,-0.7598
1242,1.6094,-0.7598,1.6094,-0.73969,1.6297,-0.73969,1.6297,-0.7598
1243,1.6297,-0.7598,1.6297,-0.73969,1.65,-0.73969,1.65,-0.7598
1244,1.65,-0.7598,1.65,-0.73969,1.6703,-0.73969,1.6703,-0.7598
1245,1.6703,-0.7598,1.6703,-0.73969,1.6906,-0.73969,1.6906,-0.7598
1246,1.6906,-0.7598,1.6906,-0.73969,1.7109,-0.73969,1.7109,-0.7598
1247,1.7109,-0.7598,1.7109,-0.73969,1.7312,-0.73969,1.7312,-0.7598
1248,1.7312,-0.7598,1.7312,-0.73969,1.7516,-0.73969,1.7516,-0.7598
1249,1.7516,-0.7598,1.7516,-0.73969,1.7719,-0.73969,1.7719,-0.7598
1250,1.7719,-0.7598,1.7719,-0.73969,1.7922,-0.73969,1.7922,-0.7598
1251,1.7922,-0.7598,1.7922,-0.73969,1.8125,-0.73969,1.8125,-0.7598
1252,1.1625,-0.73969,1.1625,-0.71959,1.1828,-0.71959,1.1828,-0.73969
1253,1.1828,-0.73969,1.1828,-0.71959,1.2031,-0.71959,1.2031,-0.73969
1254,1.2031,-0.73969,1.2031,-0.71959,1.2234,-0.71959,1.2234,-0.73969
1255,1.2234,-0.73969,1.2234,-0.71959,1.2437,-0.71959,1.2437,-0.73969
1256,1.2437,-0.73969,1.2437,-0.71959,1.2641,-0.71959,1.2641,-0.73969
1257,1.2641,-0.73969,1.2641,-0.71959,1.2844,-0.71959,1.2844,-0.73969
1258,1.2844,-0.73969,1.2844,-0.71959,1.3047,-0.71959,1.3047,-0.73969
1259,1.3047,-0.73969,1.3047,-0.71959,1.325,-0.71959,1.325,-0.73969
1260,1.325,-0.73969,1.325,-0.71959,1.3453,-0.71959,1.3453,-0.73969
1261,1.3453,-0.73969,1.3453,-0.71959,1.3656,-0.71959,1.3656,-0.73969
1262,1.3656,-0.73969,1.3656,-0.71959,1.3859,-0.71959,1.3859,-0.73969
1263,1.3859,-0.73969,1.3859,-0.71959,1.4062,-0.71959,1.4062,-0.73969
1264,1.4062,-0.73969,1.4062,-0.71959,1.4266,-0.71959,1.4266,-0.73969
1265,1.4266,-0.73969,1.4266,-0.71959,1.4469,-0.71959,1.4469,-0.73969
1266,1.4469,-0.73969,1.4469,-0.71959,1.4672,-0.71959,1.4672,-0.73969
1267,1.4672,-0.73969,1.4672,-0.71959,1.4875,-0.71959,1.4875,-0.73969
1268,1.4875,-0.73969,1.4875,-0.71959,1.5078,-0.71959,1.5078,-0.73969
1269,1.5078,-0.73969,1.5078,-0.71959,1.5281,-0.71959,1.5281,-0.73969
1270,1.5281,-0.73969,1.5281,-0.71959,1.5484,-0.71959,1.5484,-0.73969
1271,1.5484,-0.73969,1.5484,-0.71959,1.5687,-0.71959,1.5687,-0.73969
1272,1.5687,-0.73969,1.5687,-0.71959,1.5891,-0.71959,1.5891,-0.73969
1273,1.5891,-0.73969,1.5891,-0.71959,1.6094,-0.71959,1.6094,-0.73969
1274,1.6094,-0.73969,1.6094,-0.71959,1.6297,-0.71959,1.6297,-0.73969
1275,1.6297,-0.73969,1.6297,-0.71959,1.65,-0.71959,1.65,-0.73969
1276,1.65,-0.73969,1.65,-0.71959,1.6703,-0.71959,1.6703,-0.73969
1277,1.6703,-0.73969,1.6703,-0.71959,1.6906,-0.71959,1.6906,-0.73969
1278,1.6906,-0.73969,1.6906,-0.71959,1.7109,-0.71959,1.7109,-0.73969
1279,1.7109,-0.73969,1.7109,-0.71959,1.7312,-0.71959,1.7312,-0.73969
1280,1.7312,-0.73969,1.7312,-0.71959,1.7516,-0.71959,1.7516,-0.73969
1281,1.7516,-0.73969,1.7516,-0.71959,1.7719,-0.71959,1.7719,-0.73969
1282,1.7719,-0.73969,1.7719,-0.71959,1.7922,-0.71959,1.7922,-0.73969
1283,1.7922,-0.73969,1.7922,-0.71959,1.8125,-0.71959,1.8125,-0.73969
1284,1.1625,-0.71959,1.1625,-0.69949,1.1828,-0.69949,1.1828,-0.71959
1285,1.1828,-0.71959,1.1828,-0.69949,1.2031,-0.69949,1.2031,-0.71959
1286,1.2031,-0.71959,1.2031,-0.69949,1.2234,-0.69949,1.2234,-0.71959
1287,1.2234,-0.71959,1.2234,-0.69949,1.2437,-0.69949,1.2437,-0.71959
1288,1.2437,-0.71959,1.2437,-0.69949,1.2641,-0.69949,1.2641,-0.71959
1289,1.2641,-0.71959,1.2641,-0.69949,1.2844,-0.69949,1.2844,-0.71959
1290,1.2844,-0.71959,1.2844,-0.69949,1.3047,-0.69949,1.3047,-0.71959
1291,1.3047,-0.71959,1.3047,-0.69949,1.325,-0.69949,1.325,-0.71959
1292,1.325,-0.71959,1.325,-0.69949,1.3453,-0.69949,1.3453,-0.71959
1293,1.3453,-0.71959,1.3453,-0.69949,1.3656,-0.69949,1.3656,-0.71959
1294,1.3656,-0.71959,1.3656,-0.69949,1.3859,-0.69949,1.3859,-0.71959
1295,1.3859,-0.71959,1.3859,-0.69949,1.4062,-0.69949,1.4062,-0.71959
1296,1.4062,-0.71959,1.4062,-0.69949,1.4266,-0.69949,1.4266,-0.71959
1297,1.4266,-0.71959,1.4266,-0.69949,1.4469,-0.69949,1.4469,-0.71959
1298,1.4469,-0.71959,1.4469,-0.69949,1.4672,-0.69949,1.4672,-0.71959
1299,1.4672,-0.71959,1.4672,-0.69949,1.4875,-0.69949,1.4875,-0.71959
1300,1.4875,-0.71959,1.4875,-0.69949,1.5078,-0.69949,1.5078,-0.71959
1301,1.5078,-0.71959,1.5078,-0.69949,1.5281,-0.69949,1.5281,-0.71959
1302,1.5281,-0.71959,1.5281,-0.69949,1.5484,-0.69949,1.5484,-0.71959
